,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
225,163,29.023872,54.624737,822.3262,1.3916869,1.5620912,11.893885,0.111096986,0.12861091,0.1090873,1161.2856,822.3262,77,11
227,164,28.993898,54.625156,1810.9996,1.7040018,1.5822048,10.617743,0.08553465,0.07853238,0.07147702,2188.4553,1810.9996,77,11
228,165,28.754404,54.606697,4339.181,2.8872507,2.4648323,-19.416195,0.056785174,0.055501614,0.14630471,1554.9901,4339.181,77,11
230,166,28.599215,54.40321,840.44617,1.7466776,1.2825786,21.41965,0.16802642,0.10892702,0.2657039,1190.1656,840.44617,77,11
232,167,28.914785,55.021255,1194.6829,1.838039,1.7995236,7.0858345,0.11529558,0.11242306,0.02095464,960.6761,1194.6829,77,11
233,168,29.492361,54.928566,2097.6611,2.392952,1.8456875,2.0031703,0.10305133,0.078702666,0.22869848,1278.2551,2097.6611,77,11
234,169,28.519236,54.649857,1510.6923,2.0423968,1.8768189,9.764519,0.11792841,0.10622026,0.081070386,1276.9137,1510.6923,77,11
236,170,19.333128,30.54738,889.3633,1.235871,2.5302367,16.0856,0.09534918,0.26253328,0.5115591,858.81445,889.3633,82,3
237,170,28.653965,54.566956,1019.454,2.0407774,1.8173767,7.60245,0.14646406,0.1265944,0.10946844,829.2677,1019.454,77,11
239,171,28.75216,54.79593,1884.9071,2.16627,2.5772893,-1.7893006,0.09182469,0.10743303,0.15947737,886.16644,1884.9071,77,11
238,171,19.409582,29.814407,949.0524,1.6827388,2.1959403,21.600653,0.14547636,0.21768379,0.23370466,1046.0999,949.0524,82,3
240,172,18.346085,19.881844,3817.2542,2.5507288,2.676718,-10.923313,0.06709398,0.069077104,0.047068536,1456.967,3817.2542,83,3
241,172,19.829655,29.890335,1290.8646,1.8373955,2.6148503,13.686101,0.120287284,0.19707033,0.29732284,881.33325,1290.8646,82,3
243,173,18.542938,19.884611,4151.4976,2.9766705,2.5689466,-8.741875,0.07497025,0.06771171,0.13697314,1369.832,4151.4976,83,3
244,174,18.27087,20.606016,5007.9756,2.9830077,3.139782,-14.89594,0.062995225,0.06409067,0.049931582,1224.5417,5007.9756,83,3
245,174,19.437613,29.128063,2422.4714,2.4333732,2.203566,5.413339,0.10239663,0.091544084,0.094439745,1416.6991,2422.4714,85,9
247,175,19.95334,30.003191,852.4522,1.6380209,1.8679726,27.171064,0.16100562,0.19720751,0.12310231,1025.1353,852.4522,85,9
249,176,20.026474,29.698973,2224.9165,2.1500237,2.6972582,8.005474,0.09654316,0.12712598,0.20288548,949.1019,2224.9165,85,9
250,177,19.166897,30.266426,2287.7087,1.9038116,2.7364128,3.0264823,0.07850051,0.11590326,0.3042674,1139.9618,2287.7087,85,9
251,178,19.189087,30.447218,4023.2776,2.6835933,3.160938,-11.149391,0.06782789,0.073411964,0.15101364,1155.0935,4023.2776,85,9
253,179,19.544537,29.853342,3345.7014,2.24498,2.752483,1.6676791,0.075107805,0.09262437,0.18438,1537.7109,3345.7014,85,9
254,180,19.699467,28.88847,8280.103,3.1943939,3.9815984,-28.832214,0.04669471,0.038401574,0.19771068,1232.515,8280.103,85,9
256,181,19.595406,29.45544,3351.982,2.1889613,3.3075128,-1.9600859,0.07044545,0.10308715,0.3381851,889.815,3351.982,85,9
258,182,19.180447,30.460888,1342.6812,1.8420017,2.1461155,13.844516,0.11777286,0.14458568,0.14170434,1219.5869,1342.6812,85,9
259,182,28.886898,54.58573,1617.511,1.9418699,2.1699996,9.529271,0.10579096,0.121402554,0.10512894,1279.5066,1617.511,90,3
260,183,29.121756,54.14969,1183.0092,1.9637654,1.8144828,6.3028717,0.12391339,0.11280642,0.07601854,934.0584,1183.0092,90,3
263,184,29.002165,55.08137,1692.9285,1.9468554,2.082372,8.047633,0.10125833,0.10972318,0.06507796,1361.5116,1692.9285,90,3
262,184,19.338575,30.959806,2222.377,2.3921535,2.945967,7.6747575,0.10918469,0.14147435,0.18799038,895.3262,2222.377,92,4
264,185,19.4851,30.914576,1470.5369,1.7122711,2.5314186,13.973799,0.10120954,0.17141305,0.32359228,1030.2733,1470.5369,92,4
266,186,19.170364,30.179667,1891.0974,1.7817819,2.3283613,13.384381,0.09012563,0.1266875,0.23474851,1459.7501,1891.0974,92,4
269,187,19.326817,30.944654,1945.9459,1.916252,2.8462658,12.219077,0.09565078,0.1606851,0.32674876,1126.5627,1945.9459,92,4
281,200,17.44793,20.00209,5240.3535,2.9493232,3.2450602,-16.894522,0.059779283,0.06097334,0.091134526,1052.5211,5240.3535,103,10
283,201,17.949688,20.266903,2034.489,2.219087,1.8951815,3.8143117,0.099565074,0.083953954,0.14596334,1402.8369,2034.489,103,10
285,202,17.834623,19.677858,1752.4454,1.7365705,1.8087447,14.531766,0.092584416,0.09738491,0.039902918,1773.6963,1752.4454,103,10
286,202,19.497446,28.802397,1542.4104,2.243712,2.042274,11.498744,0.13475837,0.11917981,0.089778885,959.8701,1542.4104,105,4
